Run time (s),Round,Exception,deadline,Agreement,Discounted,#agreeing,min.util.,max.util.,Dist. to Pareto,Dist. to Nash,Social Welfare,Agent 1,Agent 2,Utility 1,Utility 2,Disc. Util. 1,Disc. Util. 2,Perceived. Util. 1,Perceived. Util. 2,Profile 1,Profile 2,Domain,Utility product
2.25,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,GaravelAgent,dandikAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.569,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,dandikAgent,GaravelAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.367,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,GaravelAgent,dandikAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.705,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,dandikAgent,GaravelAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.835,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,GaravelAgent,dandikAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.495,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,dandikAgent,GaravelAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
2.534,1001,,1000rounds,No,No,1,0.2,0.3,0.88555,0.98493,0.0,GaravelAgent,dandikAgent,0.3,0.2,0.3,0.2,0.0,0.0,ItexvsCypress_CypressA_rv03_comp30.xml,ItexvsCypress_ItexB_rv02_comp60.xml,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessione813 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party0,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile1_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.winkyagent.winkyAgent]",1000rounds,No,,0,,,,,,IBasic,winkyAgent,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionfd8f failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party3,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile2_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,winkyAgent,IBasic,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessiona7e666 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party4,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile1_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.winkyagent.winkyAgent]",1000rounds,No,,0,,,,,,IBasic,winkyAgent,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionb8a058 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party7,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile2_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,winkyAgent,IBasic,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionbbfb90a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party8,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile1_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.winkyagent.winkyAgent]",1000rounds,No,,0,,,,,,IBasic,winkyAgent,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionf4e failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party11,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile2_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,winkyAgent,IBasic,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionc49835d failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party12,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile1_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.winkyagent.winkyAgent]",1000rounds,No,,0,,,,,,IBasic,winkyAgent,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessiona84 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party15,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile2_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,winkyAgent,IBasic,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessiond76b067 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party16,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile1_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.winkyagent.winkyAgent]",1000rounds,No,,0,,,,,,IBasic,winkyAgent,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party19,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/holiday/holiday-Profile2_rv00_comp50.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.winkyagent.winkyAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,winkyAgent,IBasic,0.0,0.0,0.0,0.0,,,holiday-Profile1_rv00_comp50,holiday-Profile2_rv00_comp50,Holiday,0.0
1.474,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,dandikAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1.674,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,dandikAgent,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.201,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,dandikAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.011,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,dandikAgent,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1.865,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,dandikAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.341,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,dandikAgent,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.062,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,dandikAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1.596,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,dandikAgent,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
2.22,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,dandikAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
,1,"Session genius.core.session.Sessionb68ddbd failed: failed to construct agent : Execution failed of init<dandikAgent,Participant[Party18,PartyRepositoryItem[dandikAgent,agents.anac.y2019.dandikagent.dandikAgent,ANAC2019, is mediator=false],domains/englandzimbabwe/England_rv03_comp20.xml]>:agents.org.apache.commons.math.linear.SingularMatrixException: matrix is singular: matrix is singular:[agents.anac.y2019.dandikagent.dandikAgent, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,dandikAgent,AuthenticAgent,0.3,0.3,0.3,0.3,,,England_rv03_comp20,Zimbabwe_rv03_comp200,England vs Zimbabwe,0.09
5.71,471,,1000rounds,Yes,No,2,0.78651,0.82232,0.0,0.10335,1.60884,FSEGA2019,winkyAgent,0.822322758434044,0.786513201373353,0.822322758434044,0.786513201373353,0.725952255573108,0.862390004738225,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6467677052981263
1.145,77,,1000rounds,Yes,No,2,0.77604,0.82091,0.0,0.16084,1.59695,winkyAgent,FSEGA2019,0.776041557988628,0.820912266263322,0.776041557988628,0.820912266263322,0.82801361847005,0.910307918614283,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6370620340829638
4.699,379,,1000rounds,Yes,No,2,0.63483,0.738,0.14604,0.27609,1.37283,FSEGA2019,winkyAgent,0.63482563262858,0.738000285006039,0.63482563262858,0.738000285006039,0.84667447075117,0.753038926037353,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.46850149780903105
8.85,924,,1000rounds,Yes,No,2,0.68435,0.79906,0.1028,0.12203,1.48341,winkyAgent,FSEGA2019,0.799057510795276,0.68435008130637,0.799057510795276,0.68435008130637,0.673136645962732,0.528924726066313,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5468350724812128
2.051,143,,1000rounds,Yes,No,2,0.75491,0.83036,0.0,0.18375,1.58527,FSEGA2019,winkyAgent,0.754906223224213,0.830361115277195,0.754906223224213,0.830361115277195,0.894842569544521,0.829283491310855,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6268447734461526
2.513,165,,1000rounds,Yes,No,2,0.72129,0.85901,0.0,0.22752,1.5803,winkyAgent,FSEGA2019,0.721291460696978,0.859007409274599,0.721291460696978,0.859007409274599,0.927708850289495,0.862815286365883,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6195947089852023
5.035,367,,1000rounds,Yes,No,2,0.74582,0.77789,0.05258,0.17099,1.52371,FSEGA2019,winkyAgent,0.745819953792013,0.777890168179695,0.745819953792013,0.777890168179695,0.759719645433931,0.760938893951837,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5801660092870414
7.648,499,,1000rounds,Yes,No,2,0.7054,0.84685,0.06981,0.06981,1.55225,winkyAgent,FSEGA2019,0.846851251529079,0.705395960278449,0.846851251529079,0.705395960278449,0.456925145674585,0.692166869612825,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.597365451785361
5.599,469,,1000rounds,Yes,No,2,0.78651,0.82232,0.0,0.10335,1.60884,FSEGA2019,winkyAgent,0.822322758434044,0.786513201373353,0.822322758434044,0.786513201373353,0.732881575210627,0.797157113540071,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6467677052981263
7.39,470,,1000rounds,Yes,No,2,0.78651,0.82232,0.0,0.10335,1.60884,winkyAgent,FSEGA2019,0.822322758434044,0.786513201373353,0.822322758434044,0.786513201373353,0.999999999999999,0.7217830231921,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.6467677052981263
0.415,63,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,AgentGG,KakeSoba,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.823739391699402,0.915182007693999,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
0.938,203,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,KakeSoba,AgentGG,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.896244680483732,0.736844399327839,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
6.147,1001,,1000rounds,Yes,No,2,0.73716,0.97824,0.06526,0.17748,1.7154,AgentGG,KakeSoba,0.737156439205155,0.97824431284544,0.737156439205155,0.97824431284544,0.250040913552099,0.981682674639812,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7211190943298381
6.435,1001,,1000rounds,Yes,No,2,0.80772,0.8643,0.1102,0.1102,1.67201,KakeSoba,AgentGG,0.864296695651022,0.807718156054515,0.864296695651022,0.807718156054515,0.864398861689741,0.660567107750472,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6981081332952538
6.509,1001,,1000rounds,Yes,No,2,0.49569,0.89069,0.3221,0.40641,1.38639,AgentGG,KakeSoba,0.495692559048298,0.89069433193922,0.495692559048298,0.89069433193922,0.280338701867326,0.886078477470769,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.44151055272876616
0.616,132,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,KakeSoba,AgentGG,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.904036177991368,0.560561061608313,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
6.368,1001,,1000rounds,Yes,No,2,0.78,0.86766,0.12921,0.12921,1.64766,AgentGG,KakeSoba,0.780004480739647,0.867657146437337,0.780004480739647,0.867657146437337,0.744798100728494,0.860532862286465,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.676776461966899
6.237,1001,,1000rounds,Yes,No,2,0.80772,0.8643,0.1102,0.1102,1.67201,KakeSoba,AgentGG,0.864296695651022,0.807718156054515,0.864296695651022,0.807718156054515,0.850593330973403,0.554368829704826,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6981081332952538
6.599,1001,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,AgentGG,KakeSoba,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.622042583970518,0.907599906528218,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
7.194,1000,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,KakeSoba,AgentGG,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.890634251092016,0.915997519612644,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
0.044,2,,1000rounds,Yes,No,2,0.69783,0.99917,0.00756,0.18611,1.69701,AgentGG,AgentLarry,0.999174889932204,0.697830427806839,0.999174889932204,0.697830427806839,0.887119805295292,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.6972546408952413
0.028,3,,1000rounds,Yes,No,2,0.74547,0.99249,0.00756,0.23726,1.73796,AgentLarry,AgentGG,0.74547138040998,0.992485958580053,0.74547138040998,0.992485958580053,0.0,0.930435347221034,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7398698775801943
0.016,2,,1000rounds,Yes,No,2,0.83424,0.90932,0.04697,0.06227,1.74357,AgentGG,AgentLarry,0.909324750838086,0.834244295856083,0.909324750838086,0.834244295856083,0.843870064768686,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7585989864674271
0.035,3,,1000rounds,Yes,No,2,0.84972,0.93764,0.0,0.1195,1.78736,AgentLarry,AgentGG,0.849715699067229,0.937643938557058,0.849715699067229,0.937643938557058,0.0,0.898578321171839,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7967307747271604
0.013,2,,1000rounds,Yes,No,2,0.81173,0.98447,0.0,0.07339,1.7962,AgentGG,AgentLarry,0.984466901304471,0.811733033057833,0.984466901304471,0.811733033057833,0.971663538371456,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7991243037409246
0.029,3,,1000rounds,Yes,No,2,0.83418,0.98197,0.0,0.15804,1.81616,AgentLarry,AgentGG,0.8341826003717,0.981972506819994,0.8341826003717,0.981972506819994,0.0,0.962637396208927,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8191443792326195
0.011,2,,1000rounds,Yes,No,2,0.69032,0.99979,0.01503,0.19355,1.69011,AgentGG,AgentLarry,0.999793722483051,0.690316386386893,0.999793722483051,0.690316386386893,0.737091809472952,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.6901739896367999
0.033,3,,1000rounds,Yes,No,2,0.77518,0.90895,0.07987,0.18085,1.68413,AgentLarry,AgentGG,0.775179305408519,0.908953401656139,0.775179305408519,0.908953401656139,0.0,0.923489774997427,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7046018665445164
0.019,2,,1000rounds,Yes,No,2,0.81136,0.96852,0.01595,0.06856,1.77988,AgentGG,AgentLarry,0.968521247575044,0.811355192929461,0.968521247575044,0.811355192929461,1.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7858147436825321
0.019,3,,1000rounds,Yes,No,2,0.74609,0.98497,0.01503,0.23318,1.73106,AgentLarry,AgentGG,0.746090212960826,0.984971917160106,0.746090212960826,0.984971917160106,0.0,0.952470331552866,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7348779074344166
1.533,963,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,Group1_BOA,winkyAgent,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.978032776002028,0.981728804770547,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
1.619,978,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,winkyAgent,Group1_BOA,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.788340141106572,0.926862340082443,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
2.052,958,,1000rounds,Yes,No,2,0.79377,0.93868,0.06499,0.12337,1.73245,Group1_BOA,winkyAgent,0.938678114191948,0.793766939301768,0.938678114191948,0.793766939301768,0.992554891171302,0.660844356126767,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.745091653691698
1.783,964,,1000rounds,Yes,No,2,0.80133,0.80596,0.14582,0.14582,1.60729,winkyAgent,Group1_BOA,0.80595586243593,0.801331947013616,0.80595586243593,0.801331947013616,0.80170996661413,0.977621627066431,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6458381804528218
2.443,969,,1000rounds,Yes,No,2,0.77152,0.87843,0.12921,0.14181,1.64994,Group1_BOA,winkyAgent,0.8784282748343,0.771516224464595,0.8784282748343,0.771516224464595,0.952848066209948,0.632664433936876,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6777216660631067
2.376,982,,1000rounds,Yes,No,2,0.77126,0.87991,0.12791,0.14183,1.65117,winkyAgent,Group1_BOA,0.879905337100796,0.771260659471947,0.879905337100796,0.771260659471947,0.673941160879936,0.929631504651622,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6786363705652457
3.084,959,,1000rounds,Yes,No,2,0.84025,0.88991,0.06499,0.06499,1.73016,Group1_BOA,winkyAgent,0.840254320097295,0.88990786127451,0.840254320097295,0.88990786127451,0.975992717759835,0.744528935449597,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7477489249244513
2.794,982,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,winkyAgent,Group1_BOA,0.798680832921253,1.0,0.798680832921253,1.0,0.564509879891514,0.943515240334598,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
2.393,974,,1000rounds,Yes,No,2,0.71761,0.84688,0.17326,0.19496,1.56449,Group1_BOA,winkyAgent,0.717610548481192,0.84687541234532,0.717610548481192,0.84687541234532,0.954405985062575,0.775127899613384,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6077267291483608
2.463,979,,1000rounds,Yes,No,2,0.717,0.84616,0.17418,0.19577,1.56316,winkyAgent,Group1_BOA,0.717003024757053,0.846157024275425,0.717003024757053,0.846157024275425,0.647058823529411,0.985728966327929,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6066971458249069
3.699,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.459,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
0.012,6,,1000rounds,Yes,No,2,0.79327,0.93995,0.06395,0.12423,1.73322,dandikAgent,EAgent,0.939952668550398,0.793271911619155,0.939952668550398,0.793271911619155,0.841484078360203,0.908721121829969,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7456380502125003
3.424,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.383,1000,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,dandikAgent,EAgent,1.0,0.815283163766363,1.0,0.815283163766363,0.791000825831123,0.861956690021575,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
3.191,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
0.016,8,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,dandikAgent,EAgent,1.0,0.815283163766363,1.0,0.815283163766363,0.935318567436796,0.832085212482352,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
3.28,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.04,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.045,1001,,1000rounds,Yes,No,2,0.79327,0.93995,0.06395,0.12423,1.73322,EAgent,dandikAgent,0.939952668550398,0.793271911619155,0.939952668550398,0.793271911619155,0.999999955296516,0.85613382385282,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7456380502125003
0.025,3,,1000rounds,Yes,No,2,0.46456,0.55103,0.41878,0.44907,1.01559,AgentLarry,SACRA,0.551029027842945,0.464559167923691,0.551029027842945,0.464559167923691,0.0,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.25598558667651894
0.027,3,,1000rounds,Yes,No,2,0.7282,0.73164,0.1028,0.1793,1.45984,SACRA,AgentLarry,0.731640975585444,0.728197995210212,0.731640975585444,0.728197995210212,0.999999999999999,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5327794916349641
